,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
230,South Lake Union,47.62409435738327,-122.33569314486188,Center for Wooden Boats,47.627010412070995,-122.33619243379673,Museum
231,South Lake Union,47.62409435738327,-122.33569314486188,The Berliner Döner Kebab,47.6228556777376,-122.33851877956617,Turkish Restaurant
232,South Lake Union,47.62409435738327,-122.33569314486188,Lake Union Park,47.62668985910958,-122.33750961057686,Park
233,South Lake Union,47.62409435738327,-122.33569314486188,Mbar,47.62280989583523,-122.3338989488895,American Restaurant
234,South Lake Union,47.62409435738327,-122.33569314486188,Daniel's Broiler,47.62685217569364,-122.33492164396716,Steakhouse
235,South Lake Union,47.62409435738327,-122.33569314486188,Caffe Vita - Amazon,47.62265958864869,-122.33599121360675,Coffee Shop
236,South Lake Union,47.62409435738327,-122.33569314486188,Flatstick Pub,47.624974447126526,-122.33839430488082,Beer Bar
237,South Lake Union,47.62409435738327,-122.33569314486188,Glazer's Camera,47.62318606249597,-122.34054188849039,Camera Store
238,South Lake Union,47.62409435738327,-122.33569314486188,Hot Dog King,47.62204478920798,-122.33816910764091,Hot Dog Joint
239,South Lake Union,47.62409435738327,-122.33569314486188,Cascade Coffee Works,47.62079687737616,-122.33471279354002,Coffee Shop
240,South Lake Union,47.62409435738327,-122.33569314486188,Museum of History & Industry (MOHAI),47.627580690564244,-122.33664954705382,Museum
241,South Lake Union,47.62409435738327,-122.33569314486188,Kakao,47.62248652277227,-122.33871534065631,Coffee Shop
242,South Lake Union,47.62409435738327,-122.33569314486188,Kati Vegan Thai,47.620864233000646,-122.33334017463096,Vegetarian / Vegan Restaurant
243,South Lake Union,47.62409435738327,-122.33569314486188,I Love My GFF,47.62573137885258,-122.33774045546285,Food Truck
244,South Lake Union,47.62409435738327,-122.33569314486188,Pro Sports Club,47.6234498,-122.3295504,Gym
245,South Lake Union,47.62409435738327,-122.33569314486188,Amazon - Van Vorst (SEA21),47.6226062179635,-122.33621805335255,Office
246,South Lake Union,47.62409435738327,-122.33569314486188,Serious Pie,47.622131130175525,-122.33857560313828,Pizza Place
247,South Lake Union,47.62409435738327,-122.33569314486188,Tacos El Tajin,47.6233207904848,-122.33604774997845,Food Truck
248,South Lake Union,47.62409435738327,-122.33569314486188,Veggie Grill,47.6230785,-122.3369198,Vegetarian / Vegan Restaurant
249,South Lake Union,47.62409435738327,-122.33569314486188,Portage Bay Cafe,47.62181094445847,-122.3373421508227,American Restaurant
250,South Lake Union,47.62409435738327,-122.33569314486188,CVS Pharmacy,47.62336,-122.338628,Pharmacy
251,South Lake Union,47.62409435738327,-122.33569314486188,Fresh Flours,47.62278322398041,-122.34131364341532,Coffee Shop
252,South Lake Union,47.62409435738327,-122.33569314486188,Evoke Coffee Co,47.62077988589211,-122.33982810330853,Coffee Shop
253,South Lake Union,47.62409435738327,-122.33569314486188,Li'l Woody's,47.620694041944034,-122.33614013771538,Burger Joint
254,South Lake Union,47.62409435738327,-122.33569314486188,Elm Coffee Roasters,47.620569994782976,-122.33955857727418,Coffee Shop
255,South Lake Union,47.62409435738327,-122.33569314486188,Cactus,47.62187354245006,-122.33710833098337,Mexican Restaurant
256,South Lake Union,47.62409435738327,-122.33569314486188,Starbucks,47.62441270409896,-122.33865767796978,Coffee Shop
257,Lawton Park,47.65872537004435,-122.40706757289739,Discovery Park,47.65817329174455,-122.41026101941712,Park
258,Lawton Park,47.65872537004435,-122.40706757289739,Disco Park Playground,47.65614249558978,-122.40524483458034,Playground
259,Lawton Park,47.65872537004435,-122.40706757289739,Center for Ideal Weight Loss,47.66148186347647,-122.40946412086485,Massage Studio
260,Lawton Park,47.65872537004435,-122.40706757289739,Kiwanis Ravine,47.65934873797033,-122.40118451940475,Park
261,Lawton Park,47.65872537004435,-122.40706757289739,discovery park radar tower,47.656443415476666,-122.41277559880591,Park
262,Briarcliff,47.64427725975019,-122.40822047244984,Parkmont Place,47.640381369813795,-122.40966796874999,Park
263,Briarcliff,47.64427725975019,-122.40822047244984,Magnolia Scenic Bike Loop,47.64171982469334,-122.41327885790481,Scenic Lookout
264,Briarcliff,47.64427725975019,-122.40822047244984,Bus Stop No. 20560,47.64851369807213,-122.40959978713879,Bus Stop
265,Southeast Magnolia,47.641736078123316,-122.39253221124072,Ella Bailey Park,47.640583778456666,-122.39114999771118,Playground
266,Southeast Magnolia,47.641736078123316,-122.39253221124072,U.S. Bank ATM,47.63965847540207,-122.39816665649414,ATM
267,Southeast Magnolia,47.641736078123316,-122.39253221124072,Queen Margherita,47.63933015272962,-122.39775629387908,Pizza Place
268,Southeast Magnolia,47.641736078123316,-122.39253221124072,CVS pharmacy,47.641084,-122.398122,Pharmacy
269,Southeast Magnolia,47.641736078123316,-122.39253221124072,Ichiro Sushi & Teriyaki,47.6406451088129,-122.39836109552792,Japanese Restaurant
270,Southeast Magnolia,47.641736078123316,-122.39253221124072,"Ryan Velo-Simpson, Attorney at Law",47.639346999999994,-122.38982,Lawyer
271,Southeast Magnolia,47.641736078123316,-122.39253221124072,Albertsons,47.6423873,-122.3981868,Grocery Store
272,Southeast Magnolia,47.641736078123316,-122.39253221124072,Raye Field,47.64343475308234,-122.38719284671262,Baseball Field
273,Southeast Magnolia,47.641736078123316,-122.39253221124072,Magnolia Garden Center,47.6404310989446,-122.39868123563589,Flower Shop
274,Madrona,47.61330104584788,-122.28893982199374,Bottlehouse,47.613475912356726,-122.2891614005053,Wine Bar
275,Madrona,47.61330104584788,-122.28893982199374,Vendemmia,47.61245956512908,-122.28927116103111,Italian Restaurant
276,Madrona,47.61330104584788,-122.28893982199374,Hi Spot Cafe,47.613334745162554,-122.28921328826407,Coffee Shop
277,Madrona,47.61330104584788,-122.28893982199374,Bistro Turkuaz,47.612049996314404,-122.28924766424407,Turkish Restaurant
278,Madrona,47.61330104584788,-122.28893982199374,June,47.61361265640899,-122.28937783385996,Asian Restaurant
279,Madrona,47.61330104584788,-122.28893982199374,Glassybaby,47.613013027983676,-122.28896141784557,Gift Shop
280,Madrona,47.61330104584788,-122.28893982199374,Cafe Soleil,47.61297138770175,-122.28921446700868,Ethiopian Restaurant
281,Madrona,47.61330104584788,-122.28893982199374,Molly Moon's Homemade Ice Cream,47.61322302429012,-122.28928419783902,Ice Cream Shop
282,Madrona,47.61330104584788,-122.28893982199374,Red Cow,47.613560442943786,-122.28938230779569,French Restaurant
283,Madrona,47.61330104584788,-122.28893982199374,Madrona Arms,47.61283800218885,-122.28921800958618,Bar
284,Madrona,47.61330104584788,-122.28893982199374,Cupcake Royale and Verite Coffee,47.61171601481659,-122.28949341221214,Cupcake Shop
285,Madrona,47.61330104584788,-122.28893982199374,Naam Thai Cuisine,47.613080676009936,-122.28923452812792,Thai Restaurant
286,Madrona,47.61330104584788,-122.28893982199374,Vérité Coffee,47.61168413404615,-122.28951367598566,Coffee Shop
287,Madrona,47.61330104584788,-122.28893982199374,Madrona Market and Deli,47.61288793822354,-122.2898290372708,Food & Drink Shop
288,Madrona,47.61330104584788,-122.28893982199374,East Anchor Seafood,47.61253,-122.289309,Seafood Restaurant
289,Madrona,47.61330104584788,-122.28893982199374,Cameos & Crowns,47.61273956298828,-122.28945922851562,Gift Shop
290,Madrona,47.61330104584788,-122.28893982199374,Decor on 34th,47.613465000000005,-122.28956399999998,Furniture / Home Store
291,Madrona,47.61330104584788,-122.28893982199374,Hitchcock Madrona,47.613115,-122.28909099999998,Jewelry Store
292,Madrona,47.61330104584788,-122.28893982199374,Rock Paper Scissors,47.611815,-122.289852,Health & Beauty Service
293,Madrona,47.61330104584788,-122.28893982199374,HAMMER + AWL,47.613927000000004,-122.28967,Accessories Store
294,Madrona,47.61330104584788,-122.28893982199374,Metro Bus Stop Union and MLK,47.61399440353797,-122.29502608471547,Bus Stop
295,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Arosa Cafe,47.6262604,-122.2914375,Café
296,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Nishino,47.62681457343405,-122.29180317016012,Sushi Restaurant
297,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Denali Fitness,47.62696547956247,-122.29161911655228,Gym
298,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Belle Epicurean,47.62610109691619,-122.29214129823664,Bakery
299,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Pagliacci Pizza,47.625605648911744,-122.2927243136339,Pizza Place
300,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Shell,47.62652267,-122.29209282,Gas Station
301,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Lakeview Park,47.62186723144439,-122.28554284573904,Park
302,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Denny Blaine beach,47.62102581630235,-122.28418181148483,Surf Spot
303,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Canopy Blue,47.6262604,-122.2914375,Costume Shop
304,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Arboretum Dermatology,47.626446,-122.291335,Doctor's Office
305,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Freedom Seeker Yoga,47.627726,-122.287222,Yoga Studio
306,Harrison - Denny-Blaine,47.62359284893102,-122.28720241132044,Teriyaki Bowl,47.62632739005447,-122.29196967459684,Asian Restaurant
307,Minor,47.60882957306102,-122.30920292145507,Championship Field,47.60623703439103,-122.31415363752636,Soccer Stadium
308,Minor,47.60882957306102,-122.30920292145507,Starbucks,47.607059,-122.309248,Coffee Shop
309,Minor,47.60882957306102,-122.30920292145507,Starbucks,47.60648389,-122.3110238,Coffee Shop
310,Minor,47.60882957306102,-122.30920292145507,ampm,47.60778,-122.303211,Convenience Store
311,Minor,47.60882957306102,-122.30920292145507,701 Coffee,47.60814058922751,-122.30297573762063,Café
312,Minor,47.60882957306102,-122.30920292145507,Metro Bus Stop At 23rd Ave And E Cherry St,47.60815875374104,-122.30269622501905,Bus Stop
313,Minor,47.60882957306102,-122.30920292145507,Gallery 1412,47.613269,-122.30860700000001,Art Gallery
314,Minor,47.60882957306102,-122.30920292145507,Spicy Papaya,47.6127815697313,-122.30610293704834,Food Truck
315,Leschi,47.60001519482449,-122.29112399704871,Leschi Park,47.60143295516684,-122.28569579803232,Park
316,Leschi,47.60001519482449,-122.29112399704871,Leschi Food Mart  ( Leschi Market ),47.60190346646864,-122.28538592643214,Grocery Store
317,Leschi,47.60001519482449,-122.29112399704871,Central Pizza,47.59919191767801,-122.29482716621867,Pizza Place
318,Leschi,47.60001519482449,-122.29112399704871,BluWater Bistro - Leschi,47.601827050705566,-122.28510086113005,American Restaurant
319,Leschi,47.60001519482449,-122.29112399704871,Dorothea Coffee,47.599406399436276,-122.29557752609252,Coffee Shop
320,Leschi,47.60001519482449,-122.29112399704871,All My Kitties,47.596476,-122.29200800000001,Pet Store
321,Leschi,47.60001519482449,-122.29112399704871,Seattle Design Center,47.597218,-122.294706,Food
322,Mann,47.61174488923975,-122.29937930409292,Union Coffee,47.61288925888979,-122.30100182066299,Coffee Shop
323,Mann,47.61174488923975,-122.29937930409292,Uncle Ike's CD,47.6131353,-122.3016857,Marijuana Dispensary
324,Mann,47.61174488923975,-122.29937930409292,Raised Doughnuts,47.611689,-122.30306100000001,Donut Shop
325,Mann,47.61174488923975,-122.29937930409292,Squirrel Chops,47.61287989259248,-122.30336110029992,Coffee Shop
326,Mann,47.61174488923975,-122.29937930409292,Feed Co Burger,47.61284187776742,-122.30145471931597,Burger Joint
327,Mann,47.61174488923975,-122.29937930409292,Tacos Chukis,47.612893561766505,-122.30294455071352,Taco Place
328,Mann,47.61174488923975,-122.29937930409292,Twilight Exit,47.60817480431591,-122.29945382590195,Bar
329,Mann,47.61174488923975,-122.29937930409292,Cafe Selam,47.60786326046941,-122.29730498390884,Ethiopian Restaurant
330,Mann,47.61174488923975,-122.29937930409292,adey abeba,47.612735,-122.303843,Ethiopian Restaurant
331,Mann,47.61174488923975,-122.29937930409292,Cortona Cafe,47.612850592474906,-122.30026667791834,Coffee Shop
332,Mann,47.61174488923975,-122.29937930409292,Cherry Street Thai,47.60806193949318,-122.29655615650931,Thai Restaurant
333,Mann,47.61174488923975,-122.29937930409292,Fat's Chicken & Waffles,47.60815345682127,-122.29644248006272,Fried Chicken Joint
334,Mann,47.61174488923975,-122.29937930409292,Central Cinema,47.61331936968602,-122.30528041937013,Indie Movie Theater
335,Mann,47.61174488923975,-122.29937930409292,United States Postal Service,47.6127818,-122.3030599,Post Office
336,Mann,47.61174488923975,-122.29937930409292,Grocery Outlet,47.6124193,-122.2958205,Grocery Store
337,Mann,47.61174488923975,-122.29937930409292,The Neighbor Lady,47.61309048229276,-122.30216287864693,Bar
338,Mann,47.61174488923975,-122.29937930409292,Smash Putt,47.612053738832884,-122.30220428296671,Mini Golf
339,Mann,47.61174488923975,-122.29937930409292,Meskel Ethiopian Restaurant,47.607904187989526,-122.2986355255055,Ethiopian Restaurant
340,Mann,47.61174488923975,-122.29937930409292,Street Treats,47.612811,-122.301297,Dessert Shop
341,Mann,47.61174488923975,-122.29937930409292,Lowrider Baking Company,47.612831,-122.300935,Bakery
342,Mann,47.61174488923975,-122.29937930409292,Unity On Union,47.613605010377974,-122.30005071370422,Bookstore
343,Mann,47.61174488923975,-122.29937930409292,1st Cup Cafe,47.612321,-122.30235900000001,Coffee Shop
344,Mann,47.61174488923975,-122.29937930409292,Green Plate Community Garden,47.612937693834326,-122.29678001442161,Farmers Market
345,Mann,47.61174488923975,-122.29937930409292,PCC Community Markets,47.613125,-122.3026,Organic Grocery
346,Mann,47.61174488923975,-122.29937930409292,Metro Bus Stop 23rd and Union,47.61302774284628,-122.3027222943033,Bus Stop
347,Mann,47.61174488923975,-122.29937930409292,Metro Bus Stop # 3230,47.612868186760934,-122.29582428932191,Bus Stop
348,Mann,47.61174488923975,-122.29937930409292,Tana Market,47.608224,-122.29924299999999,Deli / Bodega
349,Mann,47.61174488923975,-122.29937930409292,Meter Music School,47.613137,-122.304405,Music Venue
350,Atlantic,47.59357853472584,-122.30386453899332,Judkins Park and Playfield,47.593098875295226,-122.30348188220185,Park
351,Atlantic,47.59357853472584,-122.30386453899332,Penske Truck Rental,47.593095,-122.3103069,Rental Service
352,Atlantic,47.59357853472584,-122.30386453899332,San Fernando Roasted Peruvian Chicken,47.593940557006746,-122.30985713383448,South American Restaurant
353,Atlantic,47.59357853472584,-122.30386453899332,Mt. Baker Tunnel,47.5900212338039,-122.30503304881675,Tunnel
354,Atlantic,47.59357853472584,-122.30386453899332,Judkins Park Skatespot,47.59197114368282,-122.30420595806392,Skate Park
355,Atlantic,47.59357853472584,-122.30386453899332,Mountain To Sound Trail,47.59126193078996,-122.30406081188075,Trail
356,Atlantic,47.59357853472584,-122.30386453899332,I-90 Freeway Bus Station Westbound,47.590407146065346,-122.30733840040104,Bus Station
357,Atlantic,47.59357853472584,-122.30386453899332,My World Dance and Fitness,47.594621000000004,-122.30963,Gym / Fitness Center
358,Atlantic,47.59357853472584,-122.30386453899332,Café Weekend,47.594621000000004,-122.30963,Café
359,Atlantic,47.59357853472584,-122.30386453899332,Artspace Hiawatha Lofts,47.59461513913294,-122.30966467339246,Residential Building (Apartment / Condo)
360,Atlantic,47.59357853472584,-122.30386453899332,I-90 Freeway Stn EB,47.590122747120624,-122.30713152523812,Bus Station
361,Atlantic,47.59357853472584,-122.30386453899332,Emerald City Cleaners,47.594464,-122.31013,Dry Cleaner
362,Pike-Market,47.609455790691186,-122.34231358527809,Ellenos Real Greek Yogurt,47.60884772199345,-122.34047600660855,Frozen Yogurt Shop
363,Pike-Market,47.609455790691186,-122.34231358527809,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store
364,Pike-Market,47.609455790691186,-122.34231358527809,Beecher's Handmade Cheese,47.60956997146841,-122.34185099601746,Cheese Shop
365,Pike-Market,47.609455790691186,-122.34231358527809,Pike Place Market,47.60942682554391,-122.34146801825025,Market
366,Pike-Market,47.609455790691186,-122.34231358527809,MarketSpice,47.608580115021844,-122.34040722618163,Gourmet Shop
367,Pike-Market,47.609455790691186,-122.34231358527809,JarrBar,47.608291649883355,-122.3410413650964,Spanish Restaurant
368,Pike-Market,47.609455790691186,-122.34231358527809,Rachel's Ginger Beer,47.609648331726504,-122.34142532549396,Cocktail Bar
369,Pike-Market,47.609455790691186,-122.34231358527809,Pike Place Fish Market,47.60881291103749,-122.34037068853783,Fish Market
